test,cell,model,result,message
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.006323]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.509003]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-2.868943]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [1.604755]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-1.739227]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t3,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t3 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.012839]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.502984]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2022/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2022/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.480651]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.074249]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.772018]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.5297]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [3.25685]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.112404]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [10.637769]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [1.142946]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-88.649052]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t3,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t3 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [1.218538]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [6.392746]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t3,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t3 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [1.286084]"
assert_lambda_in_unit,NQ/RTH/B0/30min/M30/y2023/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B0/30min/M30/y2023/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-103.134397]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y0/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y0/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.578223]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.050592]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.037928]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.059662]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.126202]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-2.097969]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2016/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2016/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-18.207559]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2017/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2017/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.357002]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2017/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2017/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.128088]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2017/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2017/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.347094]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.064231]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.371905]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-1.404261]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [6.988727]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.688819]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.700386]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [2.215359]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2018/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2018/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-65.234222]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.651867]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t3,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t3 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.229379]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.37488]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t3,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t3 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.199098]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.258313]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2019/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2019/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-2.170871]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.06536]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t1,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t1 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.261082]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.047785]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.052065]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.063528]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.136965]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2020/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2020/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.827756]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2021/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2021/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.178608]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2021/t1,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2021/t1 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.562912]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2021/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2021/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-3.52609]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2021/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2021/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.820343]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2021/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2021/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.404884]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2022/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2022/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.770211]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2022/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2022/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.77103]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2022/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2022/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-2.635738]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2022/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2022/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.110452]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2023/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2023/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.308435]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2023/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2023/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.353323]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2023/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2023/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.823428]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M13/y2023/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M13/y2023/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-1.504449]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.04245]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.801711]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.566721]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-2.27981]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.176657]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [3.052902]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2016/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2016/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-3.368919]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.111239]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.47485]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.452928]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t2,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t2 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.369396]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t2,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t2 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.369071]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2017/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2017/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.181564]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.116181]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.439494]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t1,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t1 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [3.422854]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t1,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t1 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-4.448577]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.059103]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.055389]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [10.671086]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2018/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2018/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-8.895526]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2019/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2019/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.295915]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2019/t3,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2019/t3 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.125563]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2019/t3,E1_a_exp_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2019/t3 estimator=E1_a_exp_L1-10: 1 of 1 outside [0,1]; offending values [-0.031044]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2019/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2019/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.033923]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2019/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2019/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.955675]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2020/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2020/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.117447]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2020/t1,E1_a_exp_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2020/t1 estimator=E1_a_exp_L1-5: 1 of 1 outside [0,1]; offending values [-0.229995]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2020/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2020/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [17.030485]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2020/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2020/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.370703]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2020/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2020/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.010897]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2021/t0,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2021/t0 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [1.219392]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2021/t0,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2021/t0 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.390059]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2021/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2021/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [2.179729]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2022/t2,E1_d_model_L1-5,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2022/t2 estimator=E1_d_model_L1-5: 1 of 1 outside [0,1]; offending values [-0.320459]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2022/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2022/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [-0.31962]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2022/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2022/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.23111]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2023/t2,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2023/t2 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.150369]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2023/t2,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2023/t2 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.179987]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M26/y2023/t3,E2,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M26/y2023/t3 estimator=E2: 1 of 1 outside [0,1]; offending values [-0.186385]"
assert_lambda_in_unit,NQ/RTH/B1/1day/M78/y0/t3,E1_d_model_L1-10,FAIL,"[assert_lambda_in_unit] cell=NQ/RTH/B1/1day/M78/y0/t3 estimator=E1_d_model_L1-10: 1 of 1 outside [0,1]; offending values [1.075431]"
