arm,root,geom,position,H,sigma_w,kappa,seed_index,seed,b,c,A,rmse,cond,corr_cb,corr_Ab
A8,NQ,GLOBEX,start,0.3,3.3582282758057116,3.139910523314029,4,2087220071,-0.9461392816001737,1.081440910917352,4.063664061219956,0.008438729555728877,68.11878083473745,-0.6992263577300659,-0.9706670353571952
A8,NQ,GLOBEX,start,0.45,4.465884292930365,3.139910523314029,0,738249572,-0.7799091415838812,0.961010483843828,3.4898411932032447,0.010366398679212813,50.32453687965115,-0.7699487630840748,-0.9602259598452383
A8,NQ,GLOBEX,start,0.45,4.465884292930365,3.139910523314029,1,4040963644,-0.8186546818042054,0.9789466681108276,4.045844890906499,0.01786378453581684,56.82659151878739,-0.7521812394301309,-0.9631656258772349
A8,NQ,GLOBEX,start,0.45,4.465884292930365,3.139910523314029,2,1911845506,-0.8197899157795656,1.0159728137199775,3.5777311865323034,0.022179511663295928,53.7155457115826,-0.7516700471214824,-0.9632461288247535
A8,NQ,GLOBEX,start,0.45,4.465884292930365,3.139910523314029,3,1883506242,-0.788697501882399,1.0094775935143345,3.3626099931460502,0.008637181438826243,50.08695473640431,-0.7658621073127599,-0.9609284199874325
A8,NQ,GLOBEX,start,0.45,4.465884292930365,3.139910523314029,4,3481178670,-0.7590755685235008,0.9813409843717668,3.8743477378926126,0.021196830674843785,51.76319344626172,-0.7797519368376314,-0.9584664731267345
A8,NQ,GLOBEX,start,0.5,4.804715622335673,3.139910523314029,0,1972398947,-0.8025232173431761,0.9853293942016034,3.897423711209377,0.025043962229358323,54.65811828880428,-0.7594956186538987,-0.9619901997066647
A8,NQ,GLOBEX,start,0.5,4.804715622335673,3.139910523314029,1,1948705313,-0.8530600724326887,0.9376381482372943,4.591014099342279,0.02167229749705061,63.30860704100823,-0.7369982365140912,-0.9654754236684949
A8,NQ,GLOBEX,start,0.5,4.804715622335673,3.139910523314029,2,226578681,-0.7435890001471807,0.9712303375229754,3.5343374223829693,0.022037523912997653,48.37659804986718,-0.7871386128997124,-0.9570625183288025
A8,NQ,GLOBEX,start,0.5,4.804715622335673,3.139910523314029,3,758599362,-0.8479546806963503,1.0449414185912673,4.2978079743822155,0.008957442711365506,60.76172357257712,-0.7392136167729801,-0.9651481900899372
A8,NQ,GLOBEX,start,0.5,4.804715622335673,3.139910523314029,4,2481215877,-0.8387982711386073,0.9738708048072002,3.9647481858939693,0.017052846114781087,57.72392444698804,-0.7432208889543045,-0.9645481934531982
A8,ES,RTH,start,0.05,1.650273784607649,7.245331012178212,0,2028986195,-0.8941854168225959,1.0714867314319354,2.363030837409489,0.023064220144414532,55.86108022269211,-0.7770244247799891,-0.9682187698622656
A8,ES,RTH,start,0.05,1.650273784607649,7.245331012178212,1,776043970,-1.0828140965263224,1.0623456136099578,2.959195388050585,0.012943370495254817,82.6969898374134,-0.713959831343602,-0.9766386286160895
A8,ES,RTH,start,0.05,1.650273784607649,7.245331012178212,2,3409206067,-1.049702714795046,1.0416286151508947,2.922335974573301,0.005617478949967149,77.35337136809069,-0.7237974687626454,-0.9754095248452478
A8,ES,RTH,start,0.05,1.650273784607649,7.245331012178212,3,932088096,-1.32342756749037,1.0000446138926233,4.160985956026862,0.01497971549126232,139.71609390377415,-0.6574042182695259,-0.983588888929058
A8,ES,RTH,start,0.05,1.650273784607649,7.245331012178212,4,1651355290,-1.1711485366398466,1.0239148875795525,3.7749826362515977,0.0034200876579812385,101.53885941053176,-0.6902805092621629,-0.9795490412949163
A8,ES,RTH,start,0.1,1.495183198481798,7.245331012178212,0,1464344190,-0.9823158503119166,0.9985091155821423,2.6743828622845744,0.005927567680323567,67.12076365016692,-0.7454681984912453,-0.9726205795272369
A8,ES,RTH,start,0.1,1.495183198481798,7.245331012178212,1,3584819459,-1.226950965366184,1.0800366853164904,3.959740466743875,0.01058274710349356,114.12477907826963,-0.6771422484930317,-0.981155705490768
A8,ES,RTH,start,0.1,1.495183198481798,7.245331012178212,2,687810447,-1.1276771197282607,1.000260951494476,2.9177148258863483,0.001067047622023745,90.43949804190989,-0.7014768992819819,-0.9781783201994306
A8,ES,RTH,start,0.1,1.495183198481798,7.245331012178212,3,4119971514,-1.0197521095646227,0.9785632564692708,2.838364386910904,0.015793373364123158,72.70839701387875,-0.7331558466243416,-0.9742214507817052
A8,ES,RTH,start,0.1,1.495183198481798,7.245331012178212,4,812082144,-0.9711251099811112,1.0332473926236097,2.521000752695167,0.011794869237714063,65.19232912702722,-0.7492824950221694,-0.9721139415770952
A8,ES,RTH,start,0.2,1.6030905067622665,7.245331012178212,0,1543956186,-0.8937685351644771,1.0313019971828197,2.5798389100460133,0.006457505995840552,56.67122119036397,-0.7771768126441408,-0.9681961151820148
A8,ES,RTH,start,0.2,1.6030905067622665,7.245331012178212,1,3203167590,-0.9712952321702811,1.0106885891361796,2.5515949601762253,0.009043327029227229,65.31072503729719,-0.7492203713744112,-0.9721222348381928
A8,ES,RTH,start,0.2,1.6030905067622665,7.245331012178212,2,3603928474,-0.9641845621743372,0.9568553498438778,2.634246487485553,0.007917236364861044,64.70949632296268,-0.7516716090029129,-0.9717936338023748
A8,ES,RTH,start,0.2,1.6030905067622665,7.245331012178212,3,2749355595,-1.0079904078078359,1.0525800298827435,2.7237891743739606,0.018216517472798323,70.69015147737164,-0.736946418345504,-0.9737336906107564
A8,ES,RTH,start,0.2,1.6030905067622665,7.245331012178212,4,2492873962,-0.9012713072835291,1.0046889799138516,2.4402754671537026,0.004936323424358621,56.87940042734601,-0.7743593112838683,-0.9686123894265822
A8,ES,RTH,start,0.3,1.696414750963449,7.245331012178212,0,2425765980,-1.0747724803698366,1.0208513033522415,3.2848458726782908,0.012281950812712739,82.54525526520649,-0.7163006042583981,-0.9763477011959892
A8,ES,RTH,start,0.3,1.696414750963449,7.245331012178212,1,4179621907,-0.8099087691419249,0.9995770793427347,2.254222669086139,0.010095087606044726,47.640266107500985,-0.8100505646691196,-0.9628348245256816
A8,ES,RTH,start,0.3,1.696414750963449,7.245331012178212,2,4190056643,-0.9782369128739665,1.0318290237057264,3.032663330798659,0.00591455465399582,68.04359788392567,-0.7468497248006568,-0.9724377310304824
A8,ES,RTH,start,0.3,1.696414750963449,7.245331012178212,3,1553673596,-0.896862098192484,0.9653373922059444,2.575488332690804,0.009297592077411841,56.965082932450294,-0.7760120868558378,-0.9683688598651699
A8,ES,RTH,start,0.3,1.696414750963449,7.245331012178212,4,4049395919,-1.0300313528376752,1.0255303555896433,3.0569250696374004,0.018022963586847403,74.9671864887751,-0.7298934944983011,-0.9746380530250411
A8,ES,RTH,start,0.45,1.881388389617205,7.245331012178212,0,1356414701,-0.8598762217853371,1.0279961600334693,2.487882973777821,0.014743029813893282,53.00791106172531,-0.7901793062246772,-0.9661978175036676
A8,ES,RTH,start,0.45,1.881388389617205,7.245331012178212,1,1775802780,-0.9195778258031339,1.0113329832346456,2.7429050804086885,0.008083533710607516,60.05328741136995,-0.7675777497274273,-0.9695931361485596
A8,ES,RTH,start,0.45,1.881388389617205,7.245331012178212,2,3503999392,-1.0774062946182432,0.9854154832267119,3.547122902271967,0.006185645729615698,84.05888580787659,-0.7155285252279305,-0.9764437506129751
A8,ES,RTH,start,0.45,1.881388389617205,7.245331012178212,3,1372695104,-0.8762904444093481,1.0586407223329428,2.5790215779264978,0.003764278995630796,54.95527682333221,-0.7838293264114558,-0.9671905458692543
A8,ES,RTH,start,0.45,1.881388389617205,7.245331012178212,4,2619347087,-0.9048609117009114,1.0787400834519534,2.768166707561178,0.011859024937956026,58.64121440066803,-0.7730178481078187,-0.9688086907965274
A8,ES,RTH,start,0.5,1.9641432735025883,7.245331012178212,0,3088710343,-1.189672584298006,1.0267462731836783,4.234292643716142,0.00785636092878529,107.16057943432396,-0.6857698075296228,-0.9801003490585928
A8,ES,RTH,start,0.5,1.9641432735025883,7.245331012178212,1,4099647172,-1.1255124833430823,1.0079991106736383,3.81029526631862,0.009778470279763385,93.16510362481455,-0.7020573944818294,-0.9781070703876645
A8,ES,RTH,start,0.5,1.9641432735025883,7.245331012178212,2,3523299008,-1.1333475891506002,1.043051574375795,3.461820470733275,0.01649355489802594,93.16255702607843,-0.6999685290033512,-0.9783633630695201
A8,ES,RTH,start,0.5,1.9641432735025883,7.245331012178212,3,779839047,-0.9790052454766565,0.976666196225369,3.020785575520243,0.016106201210650543,68.08446164474208,-0.7465889390148611,-0.9724722955603827
A8,ES,RTH,start,0.5,1.9641432735025883,7.245331012178212,4,3118631365,-0.9084651461255416,0.9591742091722139,2.6759750803333144,0.012838294336931818,58.59003730082805,-0.7716771206751581,-0.9690037331194521
A8,NQ,RTH,start,0.05,1.753066794008017,9.80202523758635,0,4125131252,-0.8902593104563495,1.0116652862957942,2.254088409191168,0.017160298369867058,55.0878012406596,-0.7784927043491363,-0.9679998114756224
A8,NQ,RTH,start,0.05,1.753066794008017,9.80202523758635,1,2610100772,-0.998385834605946,0.9739064148700404,2.84794074507432,0.01765568533682204,69.83864568093202,-0.7400940786134842,-0.9733253693767897
A8,NQ,RTH,start,0.05,1.753066794008017,9.80202523758635,2,1392832911,-1.0560961604531822,1.0276700964381116,3.1764722734260684,0.008153479529086138,79.24276816947994,-0.7218565111197033,-0.9756534456519788
A8,NQ,RTH,start,0.05,1.753066794008017,9.80202523758635,3,186178884,-1.0338397864424642,1.0241178689653159,2.8949596078616344,0.005262799433095649,74.91266240072369,-0.7286992027252324,-0.9747898818836438
A8,NQ,RTH,start,0.05,1.753066794008017,9.80202523758635,4,4180302583,-1.02006960099202,1.1496760010190368,2.903883475743649,0.015458679770824262,72.98692531089297,-0.7330555443758774,-0.9742342976654652
A8,NQ,RTH,start,0.1,1.6399422071874143,9.80202523758635,0,2045263567,-1.0238345399158135,1.0316376170955373,2.8397075172724198,0.01067009731927835,73.28808596099819,-0.7318524181447601,-0.9743882303885101
A8,NQ,RTH,start,0.1,1.6399422071874143,9.80202523758635,1,923867994,-1.1207685026761227,1.0196043388884253,3.0043946238738295,0.008269810228053856,89.39719000204907,-0.7033374654022129,-0.9779498453339344
A8,NQ,RTH,start,0.1,1.6399422071874143,9.80202523758635,2,2447753596,-1.1761656485819676,1.0437232672732124,3.3605236640513696,0.008131780449524707,101.13949923312154,-0.6890433312661517,-0.9797002637770736
A8,NQ,RTH,start,0.1,1.6399422071874143,9.80202523758635,3,716266566,-1.0024794211072232,1.0663304612794702,2.9611678595591435,0.017308614841511204,70.8201220731626,-0.7387512001277111,-0.9734999493255881
A8,NQ,RTH,start,0.1,1.6399422071874143,9.80202523758635,4,2107442744,-0.931473557618701,0.9841922518137931,2.653014238701016,0.00673669916393658,60.96432402017795,-0.7632490467772503,-0.9702048482732296
A8,NQ,RTH,start,0.2,1.6402818970382214,9.80202523758635,0,2526694086,-0.9920763622546608,1.0213402606482802,2.8921461661673575,0.016233171360621485,69.18678359874478,-0.7421933977165736,-0.9730512468013496
A8,NQ,RTH,start,0.2,1.6402818970382214,9.80202523758635,1,4107359554,-1.0112081364625503,1.0757895386429717,2.8846048827794006,0.01015345043323064,71.69457017249043,-0.7359057262111465,-0.9738680208971252
A8,NQ,RTH,start,0.2,1.6402818970382214,9.80202523758635,2,3481625495,-0.9989273581591792,1.0026300675734188,2.989359257542124,0.003514244353070588,70.46920867139931,-0.7399211117313903,-0.9733478834322649
A8,NQ,RTH,start,0.2,1.6402818970382214,9.80202523758635,3,2884394681,-1.1033655484919858,1.0340872648424755,3.7328608077818637,0.013087288995632785,89.05426667487815,-0.7081227421690632,-0.9773607656366823
A8,NQ,RTH,start,0.2,1.6402818970382214,9.80202523758635,4,1622924434,-1.0257326412926013,1.0534350015770657,3.017126513669471,0.0038579111884093926,74.20609216365068,-0.731252354599113,-0.9744648607610545
A8,NQ,RTH,start,0.3,1.8008003694117072,9.80202523758635,0,28280797,-0.8481938655470003,0.9864493281427545,2.4487983210710795,0.016162082185180778,51.77379161476655,-0.7947590623875149,-0.9654595727103606
A8,NQ,RTH,start,0.3,1.8008003694117072,9.80202523758635,1,3519031746,-1.0055441134336878,1.01132182534652,3.003333274809372,0.009206397270287315,71.39675685961028,-0.7377488445283494,-0.9736298936794133
A8,NQ,RTH,start,0.3,1.8008003694117072,9.80202523758635,2,1706239263,-0.9027006084246605,1.0312151745323752,2.7736303788009025,0.009963666483961372,58.44882211607849,-0.7738217347945159,-0.9686911926919834
A8,NQ,RTH,start,0.3,1.8008003694117072,9.80202523758635,3,215081018,-0.9543558557584626,1.0393728353703522,2.6569038764564907,0.009063396349604305,63.60853355036303,-0.7550978493215341,-0.9713300350803866
A8,NQ,RTH,start,0.3,1.8008003694117072,9.80202523758635,4,654206610,-1.0511003919348962,1.0339812403790545,3.707587231910825,0.0078979984896086,80.90823002360726,-0.7233711096523013,-0.9754631664563493
A8,NQ,RTH,start,0.45,2.17533488997817,9.80202523758635,0,3477944222,-1.0676241871801615,1.038965779499715,3.8494438995976914,0.009887689281724564,84.03013703968236,-0.7184066919902138,-0.97608517147483
A8,NQ,RTH,start,0.45,2.17533488997817,9.80202523758635,1,1203168012,-0.8803369626898253,1.028280375097963,3.103265062586436,0.0048911317868565165,58.07864384176118,-0.7822788596373704,-0.9674279078124456
A8,NQ,RTH,start,0.45,2.17533488997817,9.80202523758635,2,1579781266,-1.1293874731364095,1.0139212560834177,4.1510694128573995,0.009335130742781101,95.43474137371733,-0.7010197905670581,-0.978234425650413
A8,NQ,RTH,start,0.45,2.17533488997817,9.80202523758635,3,85677405,-0.856595253575741,1.0559834322711323,2.803450033796514,0.013677669254207277,54.276595113262275,-0.7914612319183169,-0.9659931397001658
A8,NQ,RTH,start,0.45,2.17533488997817,9.80202523758635,4,955235917,-1.053098924595708,1.0499936829773904,3.730982207258787,0.007184514990398583,81.31243223239318,-0.7227635088189038,-0.9755395555506103
A8,NQ,RTH,start,0.5,2.245863799780608,9.80202523758635,0,2096058713,-0.9793819762555912,1.0305621117656536,3.0084755202379614,0.007367953653642158,68.07602222398738,-0.7464604606472856,-0.9724893170787374
A8,NQ,RTH,start,0.5,2.245863799780608,9.80202523758635,1,1601433299,-0.7927460810621388,1.0103219188882997,2.2285807034642424,0.0071922734138109515,46.149456818577406,-0.8170288727565502,-0.9615399049905297
A8,NQ,RTH,start,0.5,2.245863799780608,9.80202523758635,2,1950740467,-1.0541120026256943,1.0145432841126936,3.8079339024101304,0.007751877568279098,81.85522849899331,-0.7224539178676511,-0.9755784462075615
A8,NQ,RTH,start,0.5,2.245863799780608,9.80202523758635,3,1005523442,-0.9765943694357356,0.9615557429263274,3.0993684092512352,0.014935291372668101,68.15039826210302,-0.7474084695731252,-0.9723635645252545
A8,NQ,RTH,start,0.5,2.245863799780608,9.80202523758635,4,469019454,-0.87204253141066,0.9675705583783747,2.6402112049380717,0.012777122503285979,54.83819093353651,-0.7854631275441626,-0.9669383499458072
