nu,nsr,n,M,master,estimator,mean_recovery,sd_recovery
3.0,3e-05,390,78,2092611599,E1_d_L1-10,1.1118313102768962,0.044799168972044376
3.0,3e-05,390,78,2092611599,E2,0.9823916965004524,0.022753243788643625
3.0,3e-05,390,78,2092611599,E4,1.113103105615175,0.04018457201739826
3.0,3e-05,390,195,2092611599,E1_a_L1-5,0.9587754721568615,0.02378418436940832
3.0,3e-05,390,195,2092611599,E1_a_L1-10,0.9588139071717433,0.024248764490796337
3.0,3e-05,390,195,2092611599,E1_d_L1-5,1.0147123455861207,0.028142573273514212
3.0,3e-05,390,195,2092611599,E1_d_L1-10,1.0859448495684179,0.04295413675039451
3.0,3e-05,390,195,2092611599,E2,0.9578011843322223,0.02045240891712203
3.0,3e-05,390,195,2092611599,E4,1.081178338401907,0.03819913822262059
3.0,3e-05,390,390,2092611599,E1_a_L1-5,0.9225433467405043,0.024867177962557843
3.0,3e-05,390,390,2092611599,E1_a_L1-10,0.9226318981597658,0.025842714379379687
3.0,3e-05,390,390,2092611599,E1_d_L1-5,0.9767602567102035,0.030215793201931133
3.0,3e-05,390,390,2092611599,E1_d_L1-10,1.044048580902791,0.0439279408670871
3.0,3e-05,390,390,2092611599,E2,0.9201667386540691,0.022223548285808862
3.0,3e-05,390,390,2092611599,E4,1.0399790461065528,0.03971810661754161
3.0,3e-05,390,13,2383867976,E1_a_L1-5,0.9993015417543714,0.039080307504535894
3.0,3e-05,390,13,2383867976,E1_a_L1-10,0.9992563697784874,0.038993272399432746
3.0,3e-05,390,13,2383867976,E1_d_L1-5,1.0619229573764628,0.0507464979214952
3.0,3e-05,390,13,2383867976,E1_d_L1-10,1.132945486293664,0.06501107323084898
3.0,3e-05,390,13,2383867976,E2,0.9985955234126588,0.042017814642708005
3.0,3e-05,390,13,2383867976,E4,1.2295832168823468,0.07428839134628136
3.0,3e-05,390,26,2383867976,E1_a_L1-5,0.9970332616468808,0.03047558651615576
3.0,3e-05,390,26,2383867976,E1_a_L1-10,0.9968517415350222,0.02970347068434536
3.0,3e-05,390,26,2383867976,E1_d_L1-5,1.05839585627233,0.04192301927170476
3.0,3e-05,390,26,2383867976,E1_d_L1-10,1.131282301280182,0.05460807401419188
3.0,3e-05,390,26,2383867976,E2,0.9962428234921314,0.03037643637421278
3.0,3e-05,390,26,2383867976,E4,1.1555510080961513,0.05499323836099651
3.0,3e-05,390,78,2383867976,E1_a_L1-5,0.9845267278717915,0.02295097252810002
3.0,3e-05,390,78,2383867976,E1_a_L1-10,0.9851019205017579,0.022483679349920783
3.0,3e-05,390,78,2383867976,E1_d_L1-5,1.0451010961349836,0.03348690458194743
3.0,3e-05,390,78,2383867976,E1_d_L1-10,1.117721772779627,0.04633360229011893
3.0,3e-05,390,78,2383867976,E2,0.9840944876971439,0.020587765219526596
3.0,3e-05,390,78,2383867976,E4,1.1120214206678674,0.04303982908033669
3.0,3e-05,390,195,2383867976,E1_a_L1-5,0.9614665273777274,0.022783176745866173
3.0,3e-05,390,195,2383867976,E1_a_L1-10,0.9617735761060823,0.022299397862503987
3.0,3e-05,390,195,2383867976,E1_d_L1-5,1.0196643949402013,0.032169803218219266
3.0,3e-05,390,195,2383867976,E1_d_L1-10,1.0912832603270715,0.0462906206475967
3.0,3e-05,390,195,2383867976,E2,0.9591908984267292,0.0197326770282996
3.0,3e-05,390,195,2383867976,E4,1.0801407556805358,0.04254609782307252
3.0,3e-05,390,390,2383867976,E1_a_L1-5,0.9247818987748705,0.024292309025502473
3.0,3e-05,390,390,2383867976,E1_a_L1-10,0.9251968413232368,0.02415643737131022
3.0,3e-05,390,390,2383867976,E1_d_L1-5,0.9808688641416379,0.033883093299846054
3.0,3e-05,390,390,2383867976,E1_d_L1-10,1.0502592784049638,0.04832577657762255
3.0,3e-05,390,390,2383867976,E2,0.921469151624307,0.021892048691258985
3.0,3e-05,390,390,2383867976,E4,1.038680341324937,0.04321303564784702
3.0,3e-05,390,13,3610172792,E1_a_L1-5,0.9971078432666246,0.03972179739059534
3.0,3e-05,390,13,3610172792,E1_a_L1-10,0.9956827189519813,0.03891690731278184
3.0,3e-05,390,13,3610172792,E1_d_L1-5,1.0609388715610857,0.04810993846496346
3.0,3e-05,390,13,3610172792,E1_d_L1-10,1.1315690652110524,0.060802034636767976
3.0,3e-05,390,13,3610172792,E2,0.994401841846811,0.039423605736218385
3.0,3e-05,390,13,3610172792,E4,1.2302632699294955,0.0637632480363328
3.0,3e-05,390,26,3610172792,E1_a_L1-5,0.9950037815456781,0.03132957988570516
3.0,3e-05,390,26,3610172792,E1_a_L1-10,0.9953877262082923,0.029728937429018346
3.0,3e-05,390,26,3610172792,E1_d_L1-5,1.0573783942484105,0.038997882820230444
3.0,3e-05,390,26,3610172792,E1_d_L1-10,1.1289225475984626,0.05209952260011604
3.0,3e-05,390,26,3610172792,E2,0.9948078445934462,0.029476169777016375
3.0,3e-05,390,26,3610172792,E4,1.1576681312692427,0.0471829740074987
3.0,3e-05,390,78,3610172792,E1_a_L1-5,0.9839558551492287,0.02217682593732019
3.0,3e-05,390,78,3610172792,E1_a_L1-10,0.9838779349580815,0.02154358783691816
3.0,3e-05,390,78,3610172792,E1_d_L1-5,1.0438202929905867,0.029186601941331304
3.0,3e-05,390,78,3610172792,E1_d_L1-10,1.1154055394490292,0.04512072837835014
3.0,3e-05,390,78,3610172792,E2,0.9818934575719576,0.019183265040910485
3.0,3e-05,390,78,3610172792,E4,1.113792113191492,0.03802042788389737
3.0,3e-05,390,195,3610172792,E1_a_L1-5,0.9599336373163229,0.02133781687191313
3.0,3e-05,390,195,3610172792,E1_a_L1-10,0.9597863629905166,0.02129742649012737
3.0,3e-05,390,195,3610172792,E1_d_L1-5,1.0184225846530603,0.027540496175315534
3.0,3e-05,390,195,3610172792,E1_d_L1-10,1.0886400729420231,0.04347612157408364
3.0,3e-05,390,195,3610172792,E2,0.9571630644999121,0.019114969170030586
3.0,3e-05,390,195,3610172792,E4,1.0809912710411285,0.03798588927714661
3.0,3e-05,390,390,3610172792,E1_a_L1-5,0.9237670160137926,0.022966488531929233
3.0,3e-05,390,390,3610172792,E1_a_L1-10,0.9235812154609928,0.0233331462460704
3.0,3e-05,390,390,3610172792,E1_d_L1-5,0.9797736359646163,0.029127809201360953
3.0,3e-05,390,390,3610172792,E1_d_L1-10,1.04671027613279,0.04551128443325387
3.0,3e-05,390,390,3610172792,E2,0.919231124866618,0.020721202929850923
3.0,3e-05,390,390,3610172792,E4,1.0393748083985082,0.038873842545728156
3.0,3e-05,390,13,338961480,E1_a_L1-5,0.9962541103350939,0.03842543636563813
3.0,3e-05,390,13,338961480,E1_a_L1-10,0.9968568140783645,0.036458072786993506
3.0,3e-05,390,13,338961480,E1_d_L1-5,1.0576503798604673,0.04709288673309737
3.0,3e-05,390,13,338961480,E1_d_L1-10,1.1243987640293165,0.06147252678831026
3.0,3e-05,390,13,338961480,E2,0.9961150840666817,0.041037023981697264
3.0,3e-05,390,13,338961480,E4,1.229142992882245,0.07336112431701365
3.0,3e-05,390,26,338961480,E1_a_L1-5,0.9941974922606149,0.02902558445793259
3.0,3e-05,390,26,338961480,E1_a_L1-10,0.9946079460715676,0.028259025842541415
3.0,3e-05,390,26,338961480,E1_d_L1-5,1.0541589903000412,0.0375360254582132
3.0,3e-05,390,26,338961480,E1_d_L1-10,1.1215848671418078,0.05289986327784005
3.0,3e-05,390,26,338961480,E2,0.9957260461112728,0.02809926359634849
3.0,3e-05,390,26,338961480,E4,1.1572415368560434,0.05298632166633986
3.0,3e-05,390,78,338961480,E1_a_L1-5,0.9828660633679156,0.02380851913223675
3.0,3e-05,390,78,338961480,E1_a_L1-10,0.9830417803503119,0.02344379226891817
3.0,3e-05,390,78,338961480,E1_d_L1-5,1.0419003827832365,0.03224320109428689
3.0,3e-05,390,78,338961480,E1_d_L1-10,1.1093181978126307,0.04791512211317908
3.0,3e-05,390,78,338961480,E2,0.9832548635536691,0.021791424068154503
3.0,3e-05,390,78,338961480,E4,1.1136802677154494,0.044624750022939814
3.0,3e-05,390,195,338961480,E1_a_L1-5,0.9591935802166983,0.02241991519432589
3.0,3e-05,390,195,338961480,E1_a_L1-10,0.9589161094209427,0.022126275792529373
3.0,3e-05,390,195,338961480,E1_d_L1-5,1.0158988932496968,0.02910602942197659
3.0,3e-05,390,195,338961480,E1_d_L1-10,1.081732661030153,0.04551666309214831
3.0,3e-05,390,195,338961480,E2,0.9574103359751562,0.020501692381419034
3.0,3e-05,390,195,338961480,E4,1.0813100664336512,0.043423331716434116
3.0,3e-05,390,390,338961480,E1_a_L1-5,0.9215038388856597,0.024743954027414382
3.0,3e-05,390,390,338961480,E1_a_L1-10,0.9212799731241685,0.02443141662915537
3.0,3e-05,390,390,338961480,E1_d_L1-5,0.9760509199425786,0.031459439551959456
3.0,3e-05,390,390,338961480,E1_d_L1-10,1.0393187050349073,0.0466080047725785
3.0,3e-05,390,390,338961480,E2,0.9180921505214461,0.02351527273324146
3.0,3e-05,390,390,338961480,E4,1.0385270488553635,0.04548468185691112
3.0,3e-05,390,13,1861959406,E1_a_L1-5,0.9960001300534125,0.03843006296290143
3.0,3e-05,390,13,1861959406,E1_a_L1-10,0.9959659620315946,0.0399737738499339
3.0,3e-05,390,13,1861959406,E1_d_L1-5,1.05977781734317,0.04645262691113943
3.0,3e-05,390,13,1861959406,E1_d_L1-10,1.1276734438298066,0.06350579372628126
3.0,3e-05,390,13,1861959406,E2,0.9980782315419969,0.040207268210849405
3.0,3e-05,390,13,1861959406,E4,1.230897467833634,0.07177469091057907
3.0,3e-05,390,26,1861959406,E1_a_L1-5,0.9912917665503315,0.030642684869526815
3.0,3e-05,390,26,1861959406,E1_a_L1-10,0.9918172051126958,0.031443045446132876
3.0,3e-05,390,26,1861959406,E1_d_L1-5,1.052075484878187,0.037963361743700054
3.0,3e-05,390,26,1861959406,E1_d_L1-10,1.1225379924891887,0.05447054278026911
3.0,3e-05,390,26,1861959406,E2,0.9920052759331679,0.029695821842663332
3.0,3e-05,390,26,1861959406,E4,1.1530471068315662,0.05267927128863353
3.0,3e-05,390,78,1861959406,E1_a_L1-5,0.9825531438407298,0.024711531619552148
3.0,3e-05,390,78,1861959406,E1_a_L1-10,0.9820041811045871,0.026213328697286827
3.0,3e-05,390,78,1861959406,E1_d_L1-5,1.042975033590497,0.031034074610157922
3.0,3e-05,390,78,1861959406,E1_d_L1-10,1.112618734153948,0.048478323798939356
3.0,3e-05,390,78,1861959406,E2,0.9823320159370614,0.02160767282381062
3.0,3e-05,390,78,1861959406,E4,1.1129697973457926,0.043836180862652584
3.0,3e-05,390,195,1861959406,E1_a_L1-5,0.9586810090771125,0.023836092103291653
3.0,3e-05,390,195,1861959406,E1_a_L1-10,0.958455416829255,0.025015397364680503
3.0,3e-05,390,195,1861959406,E1_d_L1-5,1.017482263733091,0.030227142298406402
3.0,3e-05,390,195,1861959406,E1_d_L1-10,1.0850610040123534,0.04722714161311921
3.0,3e-05,390,195,1861959406,E2,0.9576414525543617,0.02100534890461737
3.0,3e-05,390,195,1861959406,E4,1.081093742352954,0.04260863573538366
3.0,3e-05,390,390,1861959406,E1_a_L1-5,0.9230236307447086,0.0260029038630132
3.0,3e-05,390,390,1861959406,E1_a_L1-10,0.9225357431395471,0.026968809283927822
3.0,3e-05,390,390,1861959406,E1_d_L1-5,0.9791109540779604,0.03190136119012562
3.0,3e-05,390,390,1861959406,E1_d_L1-10,1.044889626826387,0.04771985639134674
3.0,3e-05,390,390,1861959406,E2,0.9199772575864742,0.023107792760980787
3.0,3e-05,390,390,1861959406,E4,1.039930343359662,0.042565059738942305
3.0,3e-05,1380,23,2092611599,E1_a_L1-5,0.995744653910711,0.03273013603383912
3.0,3e-05,1380,23,2092611599,E1_a_L1-10,0.9972986905717476,0.03351393742710428
3.0,3e-05,1380,23,2092611599,E1_d_L1-5,1.0578810973456068,0.039765167723626
3.0,3e-05,1380,23,2092611599,E1_d_L1-10,1.1293069774319893,0.054431983880978974
3.0,3e-05,1380,23,2092611599,E2,0.9937071870448279,0.028125378827397407
3.0,3e-05,1380,23,2092611599,E4,1.1368916579607775,0.04478115185263174
3.0,3e-05,1380,46,2092611599,E1_a_L1-5,0.9917723665508827,0.023688632880924734
3.0,3e-05,1380,46,2092611599,E1_a_L1-10,0.9926446173990332,0.023997509061649918
3.0,3e-05,1380,46,2092611599,E1_d_L1-5,1.0513385626539615,0.03060832049724918
3.0,3e-05,1380,46,2092611599,E1_d_L1-10,1.1247714146307004,0.04679244053506096
3.0,3e-05,1380,46,2092611599,E2,0.9885741528344041,0.021192065535835903
3.0,3e-05,1380,46,2092611599,E4,1.0936962310026133,0.03509976891311429
3.0,3e-05,1380,138,2092611599,E1_a_L1-5,0.9720059219154205,0.019256804930036134
3.0,3e-05,1380,138,2092611599,E1_a_L1-10,0.9723825588728792,0.020547249474567132
3.0,3e-05,1380,138,2092611599,E1_d_L1-5,1.0301307426925002,0.02674782941003431
3.0,3e-05,1380,138,2092611599,E1_d_L1-10,1.102258275418944,0.044751038485639744
3.0,3e-05,1380,138,2092611599,E2,0.9638579208056648,0.01654440950753226
3.0,3e-05,1380,138,2092611599,E4,1.0522569633591703,0.030391484405430894
3.0,3e-05,1380,345,2092611599,E1_a_L1-5,0.9330314143918108,0.02012712268935628
3.0,3e-05,1380,345,2092611599,E1_a_L1-10,0.9339030551407194,0.02142682487786234
3.0,3e-05,1380,345,2092611599,E1_d_L1-5,0.9900867747797119,0.027899464545844067
3.0,3e-05,1380,345,2092611599,E1_d_L1-10,1.0584776966582077,0.04612534521911022
3.0,3e-05,1380,345,2092611599,E2,0.9154420473161848,0.01908431550352909
3.0,3e-05,1380,345,2092611599,E4,1.007257902655153,0.030787950469922377
3.0,3e-05,1380,1380,2092611599,E1_a_L1-5,0.7797717285659206,0.034143435031701905
3.0,3e-05,1380,1380,2092611599,E1_a_L1-10,0.7801336946531992,0.03465738450358125
3.0,3e-05,1380,1380,2092611599,E1_d_L1-5,0.8270310589071205,0.03952434849292404
3.0,3e-05,1380,1380,2092611599,E1_d_L1-10,0.8841781002546887,0.0519499732469725
3.0,3e-05,1380,1380,2092611599,E2,0.7368843747163771,0.03542242691298763
3.0,3e-05,1380,1380,2092611599,E4,0.8429154250007894,0.04185314037340285
3.0,3e-05,1380,23,2383867976,E1_a_L1-5,0.9952227646487506,0.03257208924388144
3.0,3e-05,1380,23,2383867976,E1_a_L1-10,0.9962358980153909,0.03155466040822512
3.0,3e-05,1380,23,2383867976,E1_d_L1-5,1.0568252132075218,0.039419080922100204
3.0,3e-05,1380,23,2383867976,E1_d_L1-10,1.1327386058458344,0.054154197608643456
3.0,3e-05,1380,23,2383867976,E2,0.9955758653190554,0.028563987761924186
3.0,3e-05,1380,23,2383867976,E4,1.1389014217670124,0.04442484032197036
3.0,3e-05,1380,46,2383867976,E1_a_L1-5,0.9906697027929099,0.023962394238713217
3.0,3e-05,1380,46,2383867976,E1_a_L1-10,0.9908239518257157,0.024467788798651656
3.0,3e-05,1380,46,2383867976,E1_d_L1-5,1.0505534947868531,0.02972373405930502
3.0,3e-05,1380,46,2383867976,E1_d_L1-10,1.1267144677256917,0.04542611203238554
3.0,3e-05,1380,46,2383867976,E2,0.9887716315108375,0.02166866028212802
3.0,3e-05,1380,46,2383867976,E4,1.0946356943450257,0.03379410393135575
3.0,3e-05,1380,138,2383867976,E1_a_L1-5,0.9726186437979831,0.01872812188292808
3.0,3e-05,1380,138,2383867976,E1_a_L1-10,0.9734523484514724,0.018698330656345616
3.0,3e-05,1380,138,2383867976,E1_d_L1-5,1.031445435241377,0.02564850594421399
3.0,3e-05,1380,138,2383867976,E1_d_L1-10,1.1060647235203112,0.042177884204433025
3.0,3e-05,1380,138,2383867976,E2,0.965345491472634,0.01521181818900453
3.0,3e-05,1380,138,2383867976,E4,1.0541520214735023,0.02804232837289178
3.0,3e-05,1380,345,2383867976,E1_a_L1-5,0.934050591084076,0.02057558877515697
3.0,3e-05,1380,345,2383867976,E1_a_L1-10,0.9349672593289572,0.02045290126658079
3.0,3e-05,1380,345,2383867976,E1_d_L1-5,0.9901068865090931,0.026543154074300728
3.0,3e-05,1380,345,2383867976,E1_d_L1-10,1.0635592109629455,0.042489870090599687
3.0,3e-05,1380,345,2383867976,E2,0.9179036484312223,0.0193925725843194
3.0,3e-05,1380,345,2383867976,E4,1.0092577046463125,0.029419012634803263
3.0,3e-05,1380,1380,2383867976,E1_a_L1-5,0.7832673365872955,0.03487005516870968
3.0,3e-05,1380,1380,2383867976,E1_a_L1-10,0.7838234757799014,0.03520750032439523
3.0,3e-05,1380,1380,2383867976,E1_d_L1-5,0.8308949040973787,0.03980782478688825
3.0,3e-05,1380,1380,2383867976,E1_d_L1-10,0.8918971324585763,0.050094703558468644
3.0,3e-05,1380,1380,2383867976,E2,0.7413489625348424,0.03714863347494493
3.0,3e-05,1380,1380,2383867976,E4,0.8475071904969816,0.04068263954092572
3.0,3e-05,1380,23,3610172792,E1_a_L1-5,0.9913490598152928,0.03010932801442351
3.0,3e-05,1380,23,3610172792,E1_a_L1-10,0.9917074491559369,0.02963126583608072
3.0,3e-05,1380,23,3610172792,E1_d_L1-5,1.0529790497581062,0.04029789517406868
3.0,3e-05,1380,23,3610172792,E1_d_L1-10,1.125375259803992,0.05418269956956749
3.0,3e-05,1380,23,3610172792,E2,0.9916762815275795,0.028354077126999975
3.0,3e-05,1380,23,3610172792,E4,1.1357165772456392,0.04488770679403915
3.0,3e-05,1380,46,3610172792,E1_a_L1-5,0.9900749970670024,0.02430203200010332
3.0,3e-05,1380,46,3610172792,E1_a_L1-10,0.9905119523187079,0.024103741106006427
3.0,3e-05,1380,46,3610172792,E1_d_L1-5,1.05039214239145,0.03291508870946102
3.0,3e-05,1380,46,3610172792,E1_d_L1-10,1.12336906325456,0.04998373187433041
3.0,3e-05,1380,46,3610172792,E2,0.9876054227642954,0.020920477759743962
3.0,3e-05,1380,46,3610172792,E4,1.0931804938064986,0.03537304329363876
3.0,3e-05,1380,138,3610172792,E1_a_L1-5,0.9725575028325926,0.01866602637210932
3.0,3e-05,1380,138,3610172792,E1_a_L1-10,0.9728221222617358,0.020207923228697144
3.0,3e-05,1380,138,3610172792,E1_d_L1-5,1.0315896278190269,0.027262809517995115
3.0,3e-05,1380,138,3610172792,E1_d_L1-10,1.1038474822101205,0.04456660552888959
3.0,3e-05,1380,138,3610172792,E2,0.9653177345453097,0.016398762992839596
3.0,3e-05,1380,138,3610172792,E4,1.0544471976283756,0.028835218260881482
3.0,3e-05,1380,345,3610172792,E1_a_L1-5,0.934751322339485,0.01972724259352193
3.0,3e-05,1380,345,3610172792,E1_a_L1-10,0.9352886277224007,0.020629014256926724
3.0,3e-05,1380,345,3610172792,E1_d_L1-5,0.9919293729202274,0.028615183899121776
3.0,3e-05,1380,345,3610172792,E1_d_L1-10,1.0610220430213795,0.04395955110270831
3.0,3e-05,1380,345,3610172792,E2,0.9175733309470708,0.018191307477627386
3.0,3e-05,1380,345,3610172792,E4,1.0101343594121481,0.029706120734697476
3.0,3e-05,1380,1380,3610172792,E1_a_L1-5,0.7830866844087967,0.03253698696274613
3.0,3e-05,1380,1380,3610172792,E1_a_L1-10,0.7834844298025581,0.033045918311035954
3.0,3e-05,1380,1380,3610172792,E1_d_L1-5,0.8304645552569832,0.03881621160744778
3.0,3e-05,1380,1380,3610172792,E1_d_L1-10,0.8884211458884198,0.050061826497099525
3.0,3e-05,1380,1380,3610172792,E2,0.7405977299859668,0.034199946566077104
3.0,3e-05,1380,1380,3610172792,E4,0.8477364167380388,0.040843729592230156
3.0,3e-05,1380,23,338961480,E1_a_L1-5,0.9961332363716892,0.03328166246703501
3.0,3e-05,1380,23,338961480,E1_a_L1-10,0.9964216425486818,0.03358722949133487
3.0,3e-05,1380,23,338961480,E1_d_L1-5,1.0552012462459117,0.038822422222793036
3.0,3e-05,1380,23,338961480,E1_d_L1-10,1.1272926591705792,0.05561647958990086
3.0,3e-05,1380,23,338961480,E2,0.9958487228278226,0.030062051279818213
3.0,3e-05,1380,23,338961480,E4,1.1379469312054953,0.050012508327967234
3.0,3e-05,1380,46,338961480,E1_a_L1-5,0.9924194312348011,0.026283911542681858
3.0,3e-05,1380,46,338961480,E1_a_L1-10,0.9923523186925894,0.027258212670279076
3.0,3e-05,1380,46,338961480,E1_d_L1-5,1.0527720498179398,0.033125613180117586
3.0,3e-05,1380,46,338961480,E1_d_L1-10,1.1227748102400148,0.049457617665445715
3.0,3e-05,1380,46,338961480,E2,0.9891498873727802,0.02277234833064318
3.0,3e-05,1380,46,338961480,E4,1.0938649422257685,0.04019615594360744
3.0,3e-05,1380,138,338961480,E1_a_L1-5,0.9732853898272444,0.022267885661367212
3.0,3e-05,1380,138,338961480,E1_a_L1-10,0.9734487516031031,0.02318364523128814
3.0,3e-05,1380,138,338961480,E1_d_L1-5,1.0311423964291018,0.030086594225575195
3.0,3e-05,1380,138,338961480,E1_d_L1-10,1.10457377486942,0.04739631819502864
3.0,3e-05,1380,138,338961480,E2,0.9661967599905473,0.01877213777675338
3.0,3e-05,1380,138,338961480,E4,1.0539235262977988,0.03378924310039807
3.0,3e-05,1380,345,338961480,E1_a_L1-5,0.9345838424480155,0.02077341064928725
3.0,3e-05,1380,345,338961480,E1_a_L1-10,0.9345409733638513,0.021451886329702487
3.0,3e-05,1380,345,338961480,E1_d_L1-5,0.9884506848228451,0.027837533243433625
3.0,3e-05,1380,345,338961480,E1_d_L1-10,1.0604008622077137,0.04641076474035985
3.0,3e-05,1380,345,338961480,E2,0.9170466540998615,0.019589796779762948
3.0,3e-05,1380,345,338961480,E4,1.008598776850834,0.03272392798341469
3.0,3e-05,1380,1380,338961480,E1_a_L1-5,0.7811355565584549,0.03263167595113058
3.0,3e-05,1380,1380,338961480,E1_a_L1-10,0.7814793038561959,0.033374231117404646
3.0,3e-05,1380,1380,338961480,E1_d_L1-5,0.8279327768038133,0.03834869196634931
3.0,3e-05,1380,1380,338961480,E1_d_L1-10,0.8866112877391532,0.05063049327470239
3.0,3e-05,1380,1380,338961480,E2,0.7387037551467535,0.03459535566580819
3.0,3e-05,1380,1380,338961480,E4,0.8449786807047316,0.04247452410779194
3.0,3e-05,1380,23,1861959406,E1_a_L1-5,0.9983320598818941,0.03076818055242245
3.0,3e-05,1380,23,1861959406,E1_a_L1-10,0.9979604478678786,0.0312271946283162
3.0,3e-05,1380,23,1861959406,E1_d_L1-5,1.059628583268075,0.03905222674477903
3.0,3e-05,1380,23,1861959406,E1_d_L1-10,1.1324685003863963,0.05624452087956239
3.0,3e-05,1380,23,1861959406,E2,0.9936617513304068,0.028235307141066385
3.0,3e-05,1380,23,1861959406,E4,1.137450402121924,0.04492974299872659
3.0,3e-05,1380,46,1861959406,E1_a_L1-5,0.9900429042202955,0.02321459734075305
3.0,3e-05,1380,46,1861959406,E1_a_L1-10,0.9907932077289465,0.023682409833366412
3.0,3e-05,1380,46,1861959406,E1_d_L1-5,1.0491901318214942,0.029806715768133027
3.0,3e-05,1380,46,1861959406,E1_d_L1-10,1.1219626309664623,0.0489695348362459
3.0,3e-05,1380,46,1861959406,E2,0.9876073961977596,0.021031038693903156
3.0,3e-05,1380,46,1861959406,E4,1.0919420570123357,0.03598841129013178
3.0,3e-05,1380,138,1861959406,E1_a_L1-5,0.9714036070836937,0.017170681622021327
3.0,3e-05,1380,138,1861959406,E1_a_L1-10,0.9719954548983983,0.018396754555054354
3.0,3e-05,1380,138,1861959406,E1_d_L1-5,1.0289873108958885,0.02396972543856218
3.0,3e-05,1380,138,1861959406,E1_d_L1-10,1.09877200754921,0.04280030806786186
3.0,3e-05,1380,138,1861959406,E2,0.9641659196245169,0.015138418946182664
3.0,3e-05,1380,138,1861959406,E4,1.0527390276729225,0.029189323931434766
3.0,3e-05,1380,345,1861959406,E1_a_L1-5,0.931133091576919,0.019242318333204802
3.0,3e-05,1380,345,1861959406,E1_a_L1-10,0.9314561720607738,0.019764610141657153
3.0,3e-05,1380,345,1861959406,E1_d_L1-5,0.986117548258318,0.02574863833314596
