root,geom,btag,horizon,M,year,tercile,n,estimator,lam
ES,GLOBEX,B1,1day,138,2022,0,245,E1_a_exp_L1-5,0.6691344105290357
ES,GLOBEX,B1,1day,138,2022,0,245,E1_d_model_L1-5,0.9242577522931312
ES,GLOBEX,B1,1day,138,2022,0,245,E1_a_exp_L1-10,0.695506530085425
ES,GLOBEX,B1,1day,138,2022,0,245,E1_d_model_L1-10,1.3166450724508698
ES,GLOBEX,B1,1day,138,2022,0,245,E2,0.6311109380953815
ES,GLOBEX,B1,1day,138,2022,0,245,E4,0.9597567507016816
ES,GLOBEX,B1,1day,138,2023,1,60,E1_a_exp_L1-5,-0.4297546778000381
ES,GLOBEX,B1,1day,138,2023,1,60,E1_d_model_L1-5,0.2921014258674735
ES,GLOBEX,B1,1day,138,2023,1,60,E1_a_exp_L1-10,-0.4298541435940679
ES,GLOBEX,B1,1day,138,2023,1,60,E1_d_model_L1-10,0.29216111234115033
ES,GLOBEX,B1,1day,138,2023,1,60,E2,0.46703193509897245
ES,GLOBEX,B1,1day,138,2023,1,60,E4,0.9526893718160435
ES,GLOBEX,B1,1day,138,2023,2,122,E1_a_exp_L1-5,0.3904496881346582
ES,GLOBEX,B1,1day,138,2023,2,122,E1_d_model_L1-5,0.47181599625918447
ES,GLOBEX,B1,1day,138,2023,2,122,E1_a_exp_L1-10,0.46815731805071387
ES,GLOBEX,B1,1day,138,2023,2,122,E1_d_model_L1-10,0.8969909021287088
ES,GLOBEX,B1,1day,138,2023,2,122,E2,0.5197912134596961
ES,GLOBEX,B1,1day,138,2023,2,122,E4,0.8756007065099007
ES,GLOBEX,B1,1day,138,2023,3,62,E1_a_exp_L1-5,0.38523160835817843
ES,GLOBEX,B1,1day,138,2023,3,62,E1_d_model_L1-5,0.4860909950926635
ES,GLOBEX,B1,1day,138,2023,3,62,E1_a_exp_L1-10,0.4572765408931408
ES,GLOBEX,B1,1day,138,2023,3,62,E1_d_model_L1-10,0.9639498394543712
ES,GLOBEX,B1,1day,138,2023,3,62,E2,0.3477485891261124
ES,GLOBEX,B1,1day,138,2023,3,62,E4,0.9329533762445126
ES,GLOBEX,B1,1day,138,2023,0,244,E1_a_exp_L1-5,0.5584936587344103
ES,GLOBEX,B1,1day,138,2023,0,244,E1_d_model_L1-5,0.712714972311503
ES,GLOBEX,B1,1day,138,2023,0,244,E1_a_exp_L1-10,0.5494462008777063
ES,GLOBEX,B1,1day,138,2023,0,244,E1_d_model_L1-10,0.8167568077629124
ES,GLOBEX,B1,1day,138,2023,0,244,E2,0.5922020262402754
ES,GLOBEX,B1,1day,138,2023,0,244,E4,0.9596259889964224
ES,GLOBEX,B1,1day,138,0,1,651,E1_a_exp_L1-5,0.3500688528088701
ES,GLOBEX,B1,1day,138,0,1,651,E1_d_model_L1-5,0.4281076121048668
ES,GLOBEX,B1,1day,138,0,1,651,E1_a_exp_L1-10,0.34594184038439485
ES,GLOBEX,B1,1day,138,0,1,651,E1_d_model_L1-10,0.5215304421724387
ES,GLOBEX,B1,1day,138,0,1,651,E2,0.554559238060975
ES,GLOBEX,B1,1day,138,0,1,651,E4,0.9416294203783783
ES,GLOBEX,B1,1day,138,0,2,651,E1_a_exp_L1-5,0.4049698333493407
ES,GLOBEX,B1,1day,138,0,2,651,E1_d_model_L1-5,0.5543796045363051
ES,GLOBEX,B1,1day,138,0,2,651,E1_a_exp_L1-10,0.42753547826845273
ES,GLOBEX,B1,1day,138,0,2,651,E1_d_model_L1-10,0.8353404730449925
ES,GLOBEX,B1,1day,138,0,2,651,E2,0.31226835290658794
ES,GLOBEX,B1,1day,138,0,2,651,E4,0.9052561904283494
ES,GLOBEX,B1,1day,138,0,3,651,E1_a_exp_L1-5,0.7163232539667765
ES,GLOBEX,B1,1day,138,0,3,651,E1_d_model_L1-5,0.9465849185281873
ES,GLOBEX,B1,1day,138,0,3,651,E1_a_exp_L1-10,0.6796049804054592
ES,GLOBEX,B1,1day,138,0,3,651,E1_d_model_L1-10,1.0945688785216516
ES,GLOBEX,B1,1day,138,0,3,651,E2,0.7899649129392394
ES,GLOBEX,B1,1day,138,0,3,651,E4,0.968750919216402
ES,GLOBEX,B1,1day,138,0,0,1953,E1_a_exp_L1-5,0.8515526477472746
ES,GLOBEX,B1,1day,138,0,0,1953,E1_d_model_L1-5,0.9676589484502331
ES,GLOBEX,B1,1day,138,0,0,1953,E1_a_exp_L1-10,0.8301818527391892
ES,GLOBEX,B1,1day,138,0,0,1953,E1_d_model_L1-10,1.0609439633626625
ES,GLOBEX,B1,1day,138,0,0,1953,E2,0.8607340186175663
ES,GLOBEX,B1,1day,138,0,0,1953,E4,0.9852722764090639
ES,GLOBEX,B1,1day,345,2016,1,90,E1_a_exp_L1-5,0.6438002350457205
ES,GLOBEX,B1,1day,345,2016,1,90,E1_d_model_L1-5,1.818849515752551
ES,GLOBEX,B1,1day,345,2016,1,90,E1_a_exp_L1-10,0.638502165553217
ES,GLOBEX,B1,1day,345,2016,1,90,E1_d_model_L1-10,3.4258771819878104
ES,GLOBEX,B1,1day,345,2016,1,90,E2,0.644057423823178
ES,GLOBEX,B1,1day,345,2016,1,90,E4,0.9700675873052895
ES,GLOBEX,B1,1day,345,2016,2,103,E1_a_exp_L1-5,0.5142770165499537
ES,GLOBEX,B1,1day,345,2016,2,103,E1_d_model_L1-5,-4.9225084287865295
ES,GLOBEX,B1,1day,345,2016,2,103,E1_a_exp_L1-10,0.6766128150128677
ES,GLOBEX,B1,1day,345,2016,2,103,E1_d_model_L1-10,-1.5728568330182546
ES,GLOBEX,B1,1day,345,2016,2,103,E2,0.36049020427071193
ES,GLOBEX,B1,1day,345,2016,2,103,E4,0.9518125772701943
ES,GLOBEX,B1,1day,345,2016,3,52,E1_a_exp_L1-5,0.6821429297353354
ES,GLOBEX,B1,1day,345,2016,3,52,E1_d_model_L1-5,3.7708303070556672
ES,GLOBEX,B1,1day,345,2016,3,52,E1_a_exp_L1-10,0.3082285826600682
ES,GLOBEX,B1,1day,345,2016,3,52,E1_d_model_L1-10,0.9170739493750655
ES,GLOBEX,B1,1day,345,2016,3,52,E2,0.7996219721321484
ES,GLOBEX,B1,1day,345,2016,3,52,E4,0.9863117680846637
ES,GLOBEX,B1,1day,345,2016,0,245,E1_a_exp_L1-5,0.8056817327551643
ES,GLOBEX,B1,1day,345,2016,0,245,E1_d_model_L1-5,1.0279585399433975
ES,GLOBEX,B1,1day,345,2016,0,245,E1_a_exp_L1-10,0.7714099941592838
ES,GLOBEX,B1,1day,345,2016,0,245,E1_d_model_L1-10,1.1214977421512908
ES,GLOBEX,B1,1day,345,2016,0,245,E2,0.895298271209173
ES,GLOBEX,B1,1day,345,2016,0,245,E4,0.9915153539810364
ES,GLOBEX,B1,1day,345,2017,1,206,E1_a_exp_L1-5,0.4526512413273693
ES,GLOBEX,B1,1day,345,2017,1,206,E1_d_model_L1-5,0.699131012466421
ES,GLOBEX,B1,1day,345,2017,1,206,E1_a_exp_L1-10,0.4319892536031517
ES,GLOBEX,B1,1day,345,2017,1,206,E1_d_model_L1-10,0.8466066514842668
ES,GLOBEX,B1,1day,345,2017,1,206,E2,0.40229723520603533
ES,GLOBEX,B1,1day,345,2017,1,206,E4,0.9581380827432341
ES,GLOBEX,B1,1day,345,2017,2,35,E1_a_exp_L1-5,0.06355258870346472
ES,GLOBEX,B1,1day,345,2017,2,35,E1_d_model_L1-5,0.10632169592544694
ES,GLOBEX,B1,1day,345,2017,2,35,E1_a_exp_L1-10,0.06574858631396269
ES,GLOBEX,B1,1day,345,2017,2,35,E1_d_model_L1-10,0.10629471884046374
ES,GLOBEX,B1,1day,345,2017,2,35,E2,-0.20798455681402922
ES,GLOBEX,B1,1day,345,2017,2,35,E4,0.9215119884281566
ES,GLOBEX,B1,1day,345,2017,0,243,E1_a_exp_L1-5,0.6570191230810232
ES,GLOBEX,B1,1day,345,2017,0,243,E1_d_model_L1-5,1.3526112927134128
ES,GLOBEX,B1,1day,345,2017,0,243,E1_a_exp_L1-10,0.5874254006281735
ES,GLOBEX,B1,1day,345,2017,0,243,E1_d_model_L1-10,1.5547898852346866
ES,GLOBEX,B1,1day,345,2017,0,243,E2,0.5057537283042548
ES,GLOBEX,B1,1day,345,2017,0,243,E4,0.9719467637379285
ES,GLOBEX,B1,1day,345,2018,1,78,E1_a_exp_L1-5,0.6323693942831904
ES,GLOBEX,B1,1day,345,2018,1,78,E1_d_model_L1-5,2.715818173144956
ES,GLOBEX,B1,1day,345,2018,1,78,E1_a_exp_L1-10,0.43016913592404554
ES,GLOBEX,B1,1day,345,2018,1,78,E1_d_model_L1-10,1.4830067245355638
ES,GLOBEX,B1,1day,345,2018,1,78,E2,0.4503590228960868
ES,GLOBEX,B1,1day,345,2018,1,78,E4,0.9572514219732944
ES,GLOBEX,B1,1day,345,2018,2,84,E1_a_exp_L1-5,0.4329555670498879
ES,GLOBEX,B1,1day,345,2018,2,84,E1_d_model_L1-5,0.5552846686476169
ES,GLOBEX,B1,1day,345,2018,2,84,E1_a_exp_L1-10,0.4982361052295155
ES,GLOBEX,B1,1day,345,2018,2,84,E1_d_model_L1-10,1.0694328554478008
ES,GLOBEX,B1,1day,345,2018,2,84,E2,0.6075291341325929
ES,GLOBEX,B1,1day,345,2018,2,84,E4,0.9639335593828313
ES,GLOBEX,B1,1day,345,2018,3,81,E1_a_exp_L1-5,0.8263670210852707
ES,GLOBEX,B1,1day,345,2018,3,81,E1_d_model_L1-5,4.305610802799939
ES,GLOBEX,B1,1day,345,2018,3,81,E1_a_exp_L1-10,0.7865170175644695
ES,GLOBEX,B1,1day,345,2018,3,81,E1_d_model_L1-10,7.9217661688511765
ES,GLOBEX,B1,1day,345,2018,3,81,E2,0.776826964253669
ES,GLOBEX,B1,1day,345,2018,3,81,E4,0.9797419337663988
ES,GLOBEX,B1,1day,345,2018,0,243,E1_a_exp_L1-5,0.8799605141578535
ES,GLOBEX,B1,1day,345,2018,0,243,E1_d_model_L1-5,1.0932071518725974
ES,GLOBEX,B1,1day,345,2018,0,243,E1_a_exp_L1-10,0.898986232634363
ES,GLOBEX,B1,1day,345,2018,0,243,E1_d_model_L1-10,1.3932349513931122
ES,GLOBEX,B1,1day,345,2018,0,243,E2,0.8322926506432821
ES,GLOBEX,B1,1day,345,2018,0,243,E4,0.9926338761699838
ES,GLOBEX,B1,1day,345,2019,1,98,E1_a_exp_L1-5,0.41507745064770446
ES,GLOBEX,B1,1day,345,2019,1,98,E1_d_model_L1-5,0.6345585057162552
ES,GLOBEX,B1,1day,345,2019,1,98,E1_a_exp_L1-10,0.4458982996519138
ES,GLOBEX,B1,1day,345,2019,1,98,E1_d_model_L1-10,1.0425621425991052
ES,GLOBEX,B1,1day,345,2019,1,98,E2,0.5434056465395594
ES,GLOBEX,B1,1day,345,2019,1,98,E4,0.9666380098294542
ES,GLOBEX,B1,1day,345,2019,2,92,E1_a_exp_L1-5,0.6057836786976631
ES,GLOBEX,B1,1day,345,2019,2,92,E1_d_model_L1-5,1.3989216578231647
ES,GLOBEX,B1,1day,345,2019,2,92,E1_a_exp_L1-10,0.6576023143005983
ES,GLOBEX,B1,1day,345,2019,2,92,E1_d_model_L1-10,5.083083788493347
ES,GLOBEX,B1,1day,345,2019,2,92,E2,0.6182720902688603
ES,GLOBEX,B1,1day,345,2019,2,92,E4,0.9567560447911384
ES,GLOBEX,B1,1day,345,2019,3,53,E1_a_exp_L1-5,1.300107330384289
ES,GLOBEX,B1,1day,345,2019,3,53,E1_d_model_L1-5,-4.448901042469554
ES,GLOBEX,B1,1day,345,2019,3,53,E1_a_exp_L1-10,1.4947552979167102
ES,GLOBEX,B1,1day,345,2019,3,53,E1_d_model_L1-10,-1.2979944731629265
ES,GLOBEX,B1,1day,345,2019,3,53,E2,0.43667809721890094
ES,GLOBEX,B1,1day,345,2019,3,53,E4,0.9712687433841214
ES,GLOBEX,B1,1day,345,2019,0,243,E1_a_exp_L1-5,0.8118098763379762
ES,GLOBEX,B1,1day,345,2019,0,243,E1_d_model_L1-5,1.196375118555338
ES,GLOBEX,B1,1day,345,2019,0,243,E1_a_exp_L1-10,0.7964421293051318
ES,GLOBEX,B1,1day,345,2019,0,243,E1_d_model_L1-10,1.5263759136181463
ES,GLOBEX,B1,1day,345,2019,0,243,E2,0.7460832531318319
ES,GLOBEX,B1,1day,345,2019,0,243,E4,0.9871506552261946
ES,GLOBEX,B1,1day,345,2020,1,30,E1_a_exp_L1-5,0.07434574361497527
ES,GLOBEX,B1,1day,345,2020,1,30,E1_d_model_L1-5,0.2123296624500273
ES,GLOBEX,B1,1day,345,2020,1,30,E1_a_exp_L1-10,0.12397347789054078
ES,GLOBEX,B1,1day,345,2020,1,30,E1_d_model_L1-10,0.2812077710053429
ES,GLOBEX,B1,1day,345,2020,1,30,E2,0.5876063152361526
ES,GLOBEX,B1,1day,345,2020,1,30,E4,0.9717117229734505
ES,GLOBEX,B1,1day,345,2020,2,73,E1_a_exp_L1-5,0.607024275991963
ES,GLOBEX,B1,1day,345,2020,2,73,E1_d_model_L1-5,6.71127918741362
ES,GLOBEX,B1,1day,345,2020,2,73,E1_a_exp_L1-10,0.6655695434655564
ES,GLOBEX,B1,1day,345,2020,2,73,E1_d_model_L1-10,-3.240108289322604
ES,GLOBEX,B1,1day,345,2020,2,73,E2,0.35518569683769635
ES,GLOBEX,B1,1day,345,2020,2,73,E4,0.9558007620561609
ES,GLOBEX,B1,1day,345,2020,3,141,E1_a_exp_L1-5,0.9176425758003091
ES,GLOBEX,B1,1day,345,2020,3,141,E1_d_model_L1-5,1.1600294993052032
ES,GLOBEX,B1,1day,345,2020,3,141,E1_a_exp_L1-10,0.8635953011433808
ES,GLOBEX,B1,1day,345,2020,3,141,E1_d_model_L1-10,1.2983068138632874
ES,GLOBEX,B1,1day,345,2020,3,141,E2,0.8884767859478315
ES,GLOBEX,B1,1day,345,2020,3,141,E4,0.9925979415538663
ES,GLOBEX,B1,1day,345,2020,0,244,E1_a_exp_L1-5,0.9095058154391115
ES,GLOBEX,B1,1day,345,2020,0,244,E1_d_model_L1-5,1.0584021846735363
ES,GLOBEX,B1,1day,345,2020,0,244,E1_a_exp_L1-10,0.9154450021174582
ES,GLOBEX,B1,1day,345,2020,0,244,E1_d_model_L1-10,1.2669835981336937
ES,GLOBEX,B1,1day,345,2020,0,244,E2,0.8952347861079051
ES,GLOBEX,B1,1day,345,2020,0,244,E4,0.9951521850408346
ES,GLOBEX,B1,1day,345,2021,1,86,E1_a_exp_L1-5,0.14444948647109113
ES,GLOBEX,B1,1day,345,2021,1,86,E1_d_model_L1-5,0.1584917524345902
ES,GLOBEX,B1,1day,345,2021,1,86,E1_a_exp_L1-10,0.21892719010045616
ES,GLOBEX,B1,1day,345,2021,1,86,E1_d_model_L1-10,0.58768150546362
ES,GLOBEX,B1,1day,345,2021,1,86,E2,0.5043111340109123
ES,GLOBEX,B1,1day,345,2021,1,86,E4,0.9700023514782
ES,GLOBEX,B1,1day,345,2021,2,100,E1_a_exp_L1-5,1.1499104967265001
ES,GLOBEX,B1,1day,345,2021,2,100,E1_d_model_L1-5,-0.940802024868682
ES,GLOBEX,B1,1day,345,2021,2,100,E1_a_exp_L1-10,1.1511860449241464
ES,GLOBEX,B1,1day,345,2021,2,100,E1_d_model_L1-10,-0.9413051884389648
ES,GLOBEX,B1,1day,345,2021,2,100,E2,0.3754512597617393
ES,GLOBEX,B1,1day,345,2021,2,100,E4,0.9488040027847386
ES,GLOBEX,B1,1day,345,2021,3,60,E1_a_exp_L1-5,0.8274046883311724
ES,GLOBEX,B1,1day,345,2021,3,60,E1_d_model_L1-5,-0.6366724188629943
ES,GLOBEX,B1,1day,345,2021,3,60,E1_a_exp_L1-10,0.8293577995190619
ES,GLOBEX,B1,1day,345,2021,3,60,E1_d_model_L1-10,-0.6371688803101856
ES,GLOBEX,B1,1day,345,2021,3,60,E2,0.5187119444833552
ES,GLOBEX,B1,1day,345,2021,3,60,E4,0.9725009479089401
ES,GLOBEX,B1,1day,345,2021,0,246,E1_a_exp_L1-5,0.8639114505855832
ES,GLOBEX,B1,1day,345,2021,0,246,E1_d_model_L1-5,1.4824529237844526
ES,GLOBEX,B1,1day,345,2021,0,246,E1_a_exp_L1-10,0.8306632581168124
ES,GLOBEX,B1,1day,345,2021,0,246,E1_d_model_L1-10,2.060759313592879
ES,GLOBEX,B1,1day,345,2021,0,246,E2,0.7996349820456002
ES,GLOBEX,B1,1day,345,2021,0,246,E4,0.9899265900946722
ES,GLOBEX,B1,1day,345,2022,2,42,E1_a_exp_L1-5,-0.026976183426976236
ES,GLOBEX,B1,1day,345,2022,2,42,E1_d_model_L1-5,-0.028354609854992004
ES,GLOBEX,B1,1day,345,2022,2,42,E1_a_exp_L1-10,-0.03917799273677407
ES,GLOBEX,B1,1day,345,2022,2,42,E1_d_model_L1-10,-0.04291577146585619
ES,GLOBEX,B1,1day,345,2022,2,42,E2,-0.44388622266836886
ES,GLOBEX,B1,1day,345,2022,2,42,E4,0.9194420368160872
ES,GLOBEX,B1,1day,345,2022,3,200,E1_a_exp_L1-5,0.6463715887003635
ES,GLOBEX,B1,1day,345,2022,3,200,E1_d_model_L1-5,1.1899470529164888
ES,GLOBEX,B1,1day,345,2022,3,200,E1_a_exp_L1-10,0.6986243444676306
ES,GLOBEX,B1,1day,345,2022,3,200,E1_d_model_L1-10,2.3575263867701994
ES,GLOBEX,B1,1day,345,2022,3,200,E2,0.5557986391602322
ES,GLOBEX,B1,1day,345,2022,3,200,E4,0.9728664258296119
ES,GLOBEX,B1,1day,345,2022,0,245,E1_a_exp_L1-5,0.6823624517819002
ES,GLOBEX,B1,1day,345,2022,0,245,E1_d_model_L1-5,0.9892407830608961
ES,GLOBEX,B1,1day,345,2022,0,245,E1_a_exp_L1-10,0.686033066361614
ES,GLOBEX,B1,1day,345,2022,0,245,E1_d_model_L1-10,1.4019665426793868
ES,GLOBEX,B1,1day,345,2022,0,245,E2,0.6550805180517466
ES,GLOBEX,B1,1day,345,2022,0,245,E4,0.9813200939287898
ES,GLOBEX,B1,1day,345,2023,1,60,E1_a_exp_L1-5,-0.5101628939603754
ES,GLOBEX,B1,1day,345,2023,1,60,E1_d_model_L1-5,0.3343766337477019
ES,GLOBEX,B1,1day,345,2023,1,60,E1_a_exp_L1-10,-0.5098147396840791
ES,GLOBEX,B1,1day,345,2023,1,60,E1_d_model_L1-10,0.33427391813753937
ES,GLOBEX,B1,1day,345,2023,1,60,E2,0.5062016046199888
ES,GLOBEX,B1,1day,345,2023,1,60,E4,0.9765098172649743
ES,GLOBEX,B1,1day,345,2023,2,122,E1_a_exp_L1-5,0.4077672556476552
ES,GLOBEX,B1,1day,345,2023,2,122,E1_d_model_L1-5,0.5202400085009901
ES,GLOBEX,B1,1day,345,2023,2,122,E1_a_exp_L1-10,0.4768909284928018
ES,GLOBEX,B1,1day,345,2023,2,122,E1_d_model_L1-10,0.8854348807816298
ES,GLOBEX,B1,1day,345,2023,2,122,E2,0.5711797500704299
ES,GLOBEX,B1,1day,345,2023,2,122,E4,0.9476832275074736
ES,GLOBEX,B1,1day,345,2023,3,62,E1_a_exp_L1-5,0.302146894939094
ES,GLOBEX,B1,1day,345,2023,3,62,E1_d_model_L1-5,0.35919814936738054
ES,GLOBEX,B1,1day,345,2023,3,62,E1_a_exp_L1-10,0.3655816611325049
ES,GLOBEX,B1,1day,345,2023,3,62,E1_d_model_L1-10,0.7155391352334761
ES,GLOBEX,B1,1day,345,2023,3,62,E2,0.4227396259619836
ES,GLOBEX,B1,1day,345,2023,3,62,E4,0.9646584630541515
ES,GLOBEX,B1,1day,345,2023,0,244,E1_a_exp_L1-5,0.5424135872063693
ES,GLOBEX,B1,1day,345,2023,0,244,E1_d_model_L1-5,0.705015329089969
ES,GLOBEX,B1,1day,345,2023,0,244,E1_a_exp_L1-10,0.537552486029531
ES,GLOBEX,B1,1day,345,2023,0,244,E1_d_model_L1-10,0.8086885860130271
ES,GLOBEX,B1,1day,345,2023,0,244,E2,0.6096706193602421
ES,GLOBEX,B1,1day,345,2023,0,244,E4,0.9806910607320599
ES,GLOBEX,B1,1day,345,0,1,651,E1_a_exp_L1-5,0.37188778660829225
ES,GLOBEX,B1,1day,345,0,1,651,E1_d_model_L1-5,0.4665632877856487
ES,GLOBEX,B1,1day,345,0,1,651,E1_a_exp_L1-10,0.3642666278270368
ES,GLOBEX,B1,1day,345,0,1,651,E1_d_model_L1-10,0.5404106512152727
ES,GLOBEX,B1,1day,345,0,1,651,E2,0.5527402031094085
ES,GLOBEX,B1,1day,345,0,1,651,E4,0.9716271454003512
ES,GLOBEX,B1,1day,345,0,2,651,E1_a_exp_L1-5,0.46272244505124294
ES,GLOBEX,B1,1day,345,0,2,651,E1_d_model_L1-5,0.6758430209454248
ES,GLOBEX,B1,1day,345,0,2,651,E1_a_exp_L1-10,0.4596959204854986
ES,GLOBEX,B1,1day,345,0,2,651,E1_d_model_L1-10,0.8806001793795574
ES,GLOBEX,B1,1day,345,0,2,651,E2,0.431028381212969
ES,GLOBEX,B1,1day,345,0,2,651,E4,0.9585119719731503
ES,GLOBEX,B1,1day,345,0,3,651,E1_a_exp_L1-5,0.7343251264110003
ES,GLOBEX,B1,1day,345,0,3,651,E1_d_model_L1-5,0.9960427784181254
ES,GLOBEX,B1,1day,345,0,3,651,E1_a_exp_L1-10,0.6981908161367943
ES,GLOBEX,B1,1day,345,0,3,651,E1_d_model_L1-10,1.0904844147940165
ES,GLOBEX,B1,1day,345,0,3,651,E2,0.8028605401973159
ES,GLOBEX,B1,1day,345,0,3,651,E4,0.9867493031475685
ES,GLOBEX,B1,1day,345,0,0,1953,E1_a_exp_L1-5,0.8621657110437818
ES,GLOBEX,B1,1day,345,0,0,1953,E1_d_model_L1-5,0.9882384630843889
ES,GLOBEX,B1,1day,345,0,0,1953,E1_a_exp_L1-10,0.8500903275020274
ES,GLOBEX,B1,1day,345,0,0,1953,E1_d_model_L1-10,1.054064569759654
ES,GLOBEX,B1,1day,345,0,0,1953,E2,0.8553623320092257
ES,GLOBEX,B1,1day,345,0,0,1953,E4,0.9934321558640248
ES,GLOBEX,B1,1day,1380,2016,1,90,E1_a_exp_L1-5,0.6733601932833088
ES,GLOBEX,B1,1day,1380,2016,1,90,E1_d_model_L1-5,1.693435408522271
ES,GLOBEX,B1,1day,1380,2016,1,90,E1_a_exp_L1-10,0.6418129640220771
ES,GLOBEX,B1,1day,1380,2016,1,90,E1_d_model_L1-10,2.6345319447558175
ES,GLOBEX,B1,1day,1380,2016,1,90,E2,0.6804023083604184
ES,GLOBEX,B1,1day,1380,2016,1,90,E4,0.9884123834538873
ES,GLOBEX,B1,1day,1380,2016,2,103,E1_a_exp_L1-5,0.3740005437283146
ES,GLOBEX,B1,1day,1380,2016,2,103,E1_d_model_L1-5,1.213286158609367
ES,GLOBEX,B1,1day,1380,2016,2,103,E1_a_exp_L1-10,0.4296881117075183
ES,GLOBEX,B1,1day,1380,2016,2,103,E1_d_model_L1-10,4.88838362706677
ES,GLOBEX,B1,1day,1380,2016,2,103,E2,0.5273779530737197
ES,GLOBEX,B1,1day,1380,2016,2,103,E4,0.9845780194253541
ES,GLOBEX,B1,1day,1380,2016,3,52,E1_a_exp_L1-5,0.6086099444560598
ES,GLOBEX,B1,1day,1380,2016,3,52,E1_d_model_L1-5,1.9299302275214991
ES,GLOBEX,B1,1day,1380,2016,3,52,E1_a_exp_L1-10,0.34729696600135346
ES,GLOBEX,B1,1day,1380,2016,3,52,E1_d_model_L1-10,0.8408486213280822
ES,GLOBEX,B1,1day,1380,2016,3,52,E2,0.7866990396843888
ES,GLOBEX,B1,1day,1380,2016,3,52,E4,0.996329423060201
ES,GLOBEX,B1,1day,1380,2016,0,245,E1_a_exp_L1-5,0.8278531308718412
ES,GLOBEX,B1,1day,1380,2016,0,245,E1_d_model_L1-5,1.0211541437442924
ES,GLOBEX,B1,1day,1380,2016,0,245,E1_a_exp_L1-10,0.7933844962871152
ES,GLOBEX,B1,1day,1380,2016,0,245,E1_d_model_L1-10,1.1158843720862366
ES,GLOBEX,B1,1day,1380,2016,0,245,E2,0.8891482122933853
ES,GLOBEX,B1,1day,1380,2016,0,245,E4,0.9974297463968471
ES,GLOBEX,B1,1day,1380,2017,1,206,E1_a_exp_L1-5,0.4687909443744917
ES,GLOBEX,B1,1day,1380,2017,1,206,E1_d_model_L1-5,0.6898385403273857
ES,GLOBEX,B1,1day,1380,2017,1,206,E1_a_exp_L1-10,0.4655586661989566
ES,GLOBEX,B1,1day,1380,2017,1,206,E1_d_model_L1-10,0.875651443298798
ES,GLOBEX,B1,1day,1380,2017,1,206,E2,0.45120573403749
ES,GLOBEX,B1,1day,1380,2017,1,206,E4,0.9842093415486237
ES,GLOBEX,B1,1day,1380,2017,2,35,E1_a_exp_L1-5,0.04214010890019931
ES,GLOBEX,B1,1day,1380,2017,2,35,E1_d_model_L1-5,0.1950922557349284
ES,GLOBEX,B1,1day,1380,2017,2,35,E1_a_exp_L1-10,0.04609809634394926
ES,GLOBEX,B1,1day,1380,2017,2,35,E1_d_model_L1-10,0.19498479824119125
ES,GLOBEX,B1,1day,1380,2017,2,35,E2,0.07054297877784785
ES,GLOBEX,B1,1day,1380,2017,2,35,E4,0.9766014553633903
ES,GLOBEX,B1,1day,1380,2017,0,243,E1_a_exp_L1-5,0.6816324795466182
ES,GLOBEX,B1,1day,1380,2017,0,243,E1_d_model_L1-5,1.4120600944319266
ES,GLOBEX,B1,1day,1380,2017,0,243,E1_a_exp_L1-10,0.5913959994822451
ES,GLOBEX,B1,1day,1380,2017,0,243,E1_d_model_L1-10,1.5842001621601283
ES,GLOBEX,B1,1day,1380,2017,0,243,E2,0.5035767641077709
ES,GLOBEX,B1,1day,1380,2017,0,243,E4,0.9894363734421479
ES,GLOBEX,B1,1day,1380,2018,1,78,E1_a_exp_L1-5,0.7088441880135727
ES,GLOBEX,B1,1day,1380,2018,1,78,E1_d_model_L1-5,1.8510098691294534
ES,GLOBEX,B1,1day,1380,2018,1,78,E1_a_exp_L1-10,0.6242071280701018
ES,GLOBEX,B1,1day,1380,2018,1,78,E1_d_model_L1-10,2.151654198950799
ES,GLOBEX,B1,1day,1380,2018,1,78,E2,0.39305520569698765
ES,GLOBEX,B1,1day,1380,2018,1,78,E4,0.9851895597878625
ES,GLOBEX,B1,1day,1380,2018,2,84,E1_a_exp_L1-5,0.42467585540275615
ES,GLOBEX,B1,1day,1380,2018,2,84,E1_d_model_L1-5,0.5162251997531881
ES,GLOBEX,B1,1day,1380,2018,2,84,E1_a_exp_L1-10,0.47692076643037024
ES,GLOBEX,B1,1day,1380,2018,2,84,E1_d_model_L1-10,0.9315833304569394
ES,GLOBEX,B1,1day,1380,2018,2,84,E2,0.6203739499212937
ES,GLOBEX,B1,1day,1380,2018,2,84,E4,0.9894491871852763
ES,GLOBEX,B1,1day,1380,2018,3,81,E1_a_exp_L1-5,0.9069416411481507
ES,GLOBEX,B1,1day,1380,2018,3,81,E1_d_model_L1-5,5.636608066031998
ES,GLOBEX,B1,1day,1380,2018,3,81,E1_a_exp_L1-10,0.8572560735937869
ES,GLOBEX,B1,1day,1380,2018,3,81,E1_d_model_L1-10,9.401791773887572
ES,GLOBEX,B1,1day,1380,2018,3,81,E2,0.7703074536366198
ES,GLOBEX,B1,1day,1380,2018,3,81,E4,0.9944282818716358
ES,GLOBEX,B1,1day,1380,2018,0,243,E1_a_exp_L1-5,0.8935448218551897
ES,GLOBEX,B1,1day,1380,2018,0,243,E1_d_model_L1-5,1.1290958103608522
ES,GLOBEX,B1,1day,1380,2018,0,243,E1_a_exp_L1-10,0.9032443782447646
