arm,grid,seed_index,M,lam_true,var_log_rv,trv_over_rv,estimator,lam
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E2,0.8597410006310705
A0,RTH_1day,3,13,0.8778441695026555,1.193244281758392,0.962877318169313,E4,0.8958974732210139
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E1_a_exp_L1-5,-0.009777895772360925
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E1_a_exp_L1-10,-0.005746210775037988
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E1_d_model_L1-5,-0.01039182860038405
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E1_d_model_L1-10,-0.006344371280730627
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E2,0.9226920637158544
A0,RTH_1day,3,26,0.9378663872594171,1.1168782139584783,0.9699276879158383,E4,0.9390094538488485
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E1_a_exp_L1-5,-0.01155436104805942
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E1_a_exp_L1-10,-0.006930058778824535
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E1_d_model_L1-5,-0.012387446830915807
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E1_d_model_L1-10,-0.007695825826270543
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E2,0.9768137815519771
A0,RTH_1day,3,78,0.97224529691027,1.0773850373592109,0.9727731007892177,E4,0.9781024611963414
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E1_a_exp_L1-5,-0.008971608229846013
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E1_a_exp_L1-10,-0.005199847103352142
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E1_d_model_L1-5,-0.009503606831471691
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E1_d_model_L1-10,-0.005710177132890639
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E2,0.9898052497249963
A0,RTH_1day,3,195,0.9842910756779761,1.064199972363344,0.9703017330766108,E4,0.9909311410482344
A0,RTH_1day,3,389,0.9859245183694819,1.062436845841212,0.9702574371159342,E1_a_exp_L1-5,-0.008323612080645642
A0,RTH_1day,3,389,0.9859245183694819,1.062436845841212,0.9702574371159342,E1_a_exp_L1-10,-0.004832034161808523
A0,RTH_1day,3,389,0.9859245183694819,1.062436845841212,0.9702574371159342,E1_d_model_L1-5,-0.008801116251900243
A0,RTH_1day,3,389,0.9859245183694819,1.062436845841212,0.9702574371159342,E1_d_model_L1-10,-0.005297486779092726
A0,RTH_1day,3,389,0.9859245183694819,1.062436845841212,0.9702574371159342,E2,0.9950519959022541
