root,geom,btag,horizon,M,proxy,estimator,lam,var_log_proxy,n_windows,trv_over_rv,trigamma,two_over_M,trimmed
ES,GLOBEX,B0,1day,138,RV,E4_asS05,0.9853534957771916,1.3123452370132864,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E1_a_exp_L1-5,0.8787450681280796,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E1_a_exp_L1-10,0.8564545972975118,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E1_d_model_L1-5,0.9985398088477627,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E1_d_model_L1-10,1.094538982380251,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E2,0.8344667163360805,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E4,0.9853534957771916,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,TRV3,E4_asS05,0.9853534957771916,1.349007139678399,1953,0.7149515856810496,0.014598280898442317,0.014492753623188406,False
ES,GLOBEX,B0,1day,138,RV,E1_a_exp_L1-5,0.8509674311971788,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E1_a_exp_L1-10,0.8317328076930847,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E1_d_model_L1-5,0.9670415032247868,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E1_d_model_L1-10,1.0313588887443452,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E2,0.8559560991646068,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E4,0.972076824615667,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
ES,GLOBEX,B0,1day,138,RV,E4_asS05,0.9852183266930593,1.3140698541751683,1953,,0.014598280898442317,0.014492753623188406,True
