cell,model,window_index,trade_date,forecast,realized,qlike,share_of_cell_qlike,reason
ES/GLOBEX/B0/1h,M4_HARQ,9063,2017-09-04,3.4766750757694326e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10271,2017-11-23,5.784258964353798e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10272,2017-11-23,2.5929485380054467e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10273,2017-11-23,2.5820867115909685e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10953,2018-01-15,5.077728253859272e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10954,2018-01-15,2.7940445350299546e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,10955,2018-01-15,2.785296251337192e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,11503,2018-02-19,3.960708053824591e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,11504,2018-02-19,6.853404370426232e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,11505,2018-02-19,6.68480339520934e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,12955,2018-05-28,8.69693603538023e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,12956,2018-05-28,3.404889790321041e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,12957,2018-05-28,3.356964195746592e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,13461,2018-07-04,1.2384665470469305e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,13462,2018-07-04,6.973629271522213e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,13463,2018-07-04,6.955540300552433e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,14407,2018-09-03,6.226886857551161e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,14408,2018-09-03,2.2821315312068063e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,14409,2018-09-03,2.2696214243929712e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15617,2018-11-22,2.632869236354701e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15618,2018-11-22,1.2878259475335378e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15619,2018-11-22,1.25489489230122e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15790,2018-12-05,1.6599967019686525e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15791,2018-12-05,8.949925864655809e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15792,2018-12-05,8.646793198632255e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15793,2018-12-05,8.27436320543115e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15794,2018-12-05,8.134383625544806e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,15795,2018-12-05,8.001404416583556e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16387,2019-01-21,1.2451720483485725e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16388,2019-01-21,6.004888502439629e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16389,2019-01-21,5.967511981783074e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16827,2019-02-18,1.1762776149051885e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16828,2019-02-18,5.647902455034318e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16829,2019-02-18,5.585038277853929e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16964,2019-02-27,9.788558973376344e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,16965,2019-02-27,5.196946368169383e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18279,2019-05-27,9.38966044913802e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18280,2019-05-27,6.360700083368576e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18281,2019-05-27,6.254970606605353e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18807,2019-07-04,6.776099200890832e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18808,2019-07-04,4.095074637797241e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,18809,2019-07-04,4.032138912409458e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,19731,2019-09-02,3.763497700172768e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,19732,2019-09-02,1.0750187319134756e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,19733,2019-09-02,1.063647596513071e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21051,2019-11-28,5.89132141357073e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21052,2019-11-28,3.4187532373949255e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21053,2019-11-28,3.392145211307809e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21711,2020-01-20,6.375752602939459e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21712,2020-01-20,4.249745473514225e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,21713,2020-01-20,4.234470977948761e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22151,2020-02-17,8.112594326772555e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22152,2020-02-17,4.880930002332504e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22153,2020-02-17,4.861424603596345e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22390,2020-03-03,1e-300,0.00027826905807160074,2.7826905807160074e+296,0.6407654684525637,below_1e-12
ES/GLOBEX/B0/1h,M4_HARQ,22466,2020-03-09,2.3828998358241387e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22468,2020-03-09,2.394939583456564e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22469,2020-03-09,1.6283600930299164e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22470,2020-03-09,1.6241665687220742e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22471,2020-03-09,1.6144972548278842e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22472,2020-03-09,1.6017368688666913e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22474,2020-03-09,1.7038650200589335e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22475,2020-03-09,1.5535558639110797e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22476,2020-03-09,1.535241199552949e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22558,2020-03-18,6.12355964241323e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22559,2020-03-18,5.592503723674142e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22560,2020-03-18,5.574282426880555e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22561,2020-03-18,5.5584244326620915e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22562,2020-03-18,5.536129092740896e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22563,2020-03-18,5.5184109963271154e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22564,2020-03-18,5.499890148879169e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,22650,2020-03-24,0.00013344229580757123,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,23603,2020-05-25,2.595902718776008e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,23604,2020-05-25,1.8904362263872366e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,23605,2020-05-25,1.872003356020048e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,24112,2020-07-01,1.8416211342176223e-05,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,24113,2020-07-01,3.8134997812795153e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,25165,2020-09-07,6.265197051573228e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,25166,2020-09-07,4.328347544871677e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,25167,2020-09-07,4.320408035142969e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,26375,2020-11-26,2.8249489497906327e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,26376,2020-11-26,4.84336152499576e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,26377,2020-11-26,4.6976234507182736e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27035,2021-01-18,1.3368508135853525e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27036,2021-01-18,1.0134736642472986e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27037,2021-01-18,9.947348470865482e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27475,2021-02-15,6.233977648541812e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27476,2021-02-15,4.771449908036117e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,27477,2021-02-15,4.7229576348691694e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28154,2021-04-02,1.4391975514502169e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28155,2021-04-02,6.170154385432638e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28156,2021-04-02,6.017309093058e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28157,2021-04-02,5.923034917457521e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28158,2021-04-02,5.850004335793974e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,28159,2021-04-02,5.385022962474215e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29059,2021-05-31,6.384226496342945e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29060,2021-05-31,3.3109651659694785e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29061,2021-05-31,3.2873692787432603e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29543,2021-07-05,5.460624327251731e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29544,2021-07-05,3.01864646344413e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,29545,2021-07-05,2.9924725342386664e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,30533,2021-09-06,5.43196941742416e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,30534,2021-09-06,3.745312453678972e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,30535,2021-09-06,3.723914603778585e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,31743,2021-11-25,1.1733993869497676e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,31744,2021-11-25,9.953937443341907e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,31745,2021-11-25,9.892222448777104e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32447,2022-01-17,2.335818405437579e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32448,2022-01-17,1.7111428363755056e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32449,2022-01-17,1.673061265849503e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32997,2022-02-21,5.9570680884532824e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32998,2022-02-21,2.2582081664460116e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,32999,2022-02-21,2.1074280172632445e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34449,2022-05-30,5.601871075900841e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34450,2022-05-30,1.9551973941961805e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34451,2022-05-30,1.8958198532761955e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34713,2022-06-20,7.145434965491776e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34714,2022-06-20,5.7257915399940425e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34715,2022-06-20,5.692710439581463e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34933,2022-07-04,4.704362001306486e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34934,2022-07-04,3.4276077035439867e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,34935,2022-07-04,3.3988512791771503e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,35923,2022-09-05,4.076594466092434e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,35924,2022-09-05,3.141369106497468e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,35925,2022-09-05,3.098504327516285e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37133,2022-11-24,1.050673701541776e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37134,2022-11-24,8.092025365662965e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37135,2022-11-24,7.781769109822996e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37815,2023-01-16,2.76330592012141e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37816,2023-01-16,1.8385418339896848e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,37817,2023-01-16,1.8049919006945631e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,38365,2023-02-20,2.4118409205898366e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,38366,2023-02-20,1.9743959821926082e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,38367,2023-02-20,1.95984074937227e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39044,2023-04-07,8.461930065101318e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39045,2023-04-07,5.797708783832434e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39046,2023-04-07,5.712254025125713e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39047,2023-04-07,5.63811634290022e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39048,2023-04-07,5.566096485020398e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39049,2023-04-07,5.463378226464957e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39839,2023-05-29,1.3485666976301522e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39840,2023-05-29,1.1037729657624065e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,39841,2023-05-29,1.0932593256554092e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40103,2023-06-19,1.2220164785290527e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40104,2023-06-19,9.365919355560595e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40105,2023-06-19,9.225669246188764e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40323,2023-07-04,8.107762687551766e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40324,2023-07-04,6.696308819462179e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,40325,2023-07-04,6.56010269784954e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,41291,2023-09-04,1.0231343704123055e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,41292,2023-09-04,7.639011004786644e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,41293,2023-09-04,7.444103502341401e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,42501,2023-11-23,5.604935431772667e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,42502,2023-11-23,4.0434489439078235e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/1h,M4_HARQ,42503,2023-11-23,3.926924095881772e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1389,2016-02-15,2.9659526083185328e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1390,2016-02-15,2.973610942759687e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1391,2016-02-15,2.9891551465812525e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1392,2016-02-15,2.9938465956459124e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1393,2016-02-15,2.9928686010168124e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,1394,2016-02-15,2.9944861901846735e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62454,2021-09-06,3.5727831424475494e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62455,2021-09-06,3.567547705761792e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62456,2021-09-06,3.560422559162772e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62457,2021-09-06,3.5535826985625676e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62458,2021-09-06,3.549941507824034e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,62459,2021-09-06,3.537110640990554e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66368,2022-01-17,1.4740763095362724e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66369,2022-01-17,1.2684007165142562e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66370,2022-01-17,1.2552595281477802e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66371,2022-01-17,1.2452009338339123e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66372,2022-01-17,1.2297945471667256e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66373,2022-01-17,1.2098832945711433e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,66374,2022-01-17,1.1814931299992899e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67493,2022-02-21,2.8879519952519548e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67494,2022-02-21,1.7445864556025853e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67495,2022-02-21,1.705335187801039e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67496,2022-02-21,1.657352058524014e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67497,2022-02-21,1.6085528888849406e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67498,2022-02-21,1.562893502672533e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,67499,2022-02-21,1.5159550383627689e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70463,2022-05-30,3.4481452051543837e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70464,2022-05-30,1.549933722727038e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70465,2022-05-30,1.5354646644681129e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70466,2022-05-30,1.5247402744275509e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70467,2022-05-30,1.497973102292862e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70468,2022-05-30,1.4765130561683087e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,70469,2022-05-30,1.4418978907758041e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71003,2022-06-20,4.372548943421202e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71004,2022-06-20,3.841432140745096e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71005,2022-06-20,3.831684416841855e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71006,2022-06-20,3.820261226224164e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71007,2022-06-20,3.810851821077412e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71008,2022-06-20,3.805083758469404e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71009,2022-06-20,3.789986284251771e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71453,2022-07-04,3.106307075448327e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71454,2022-07-04,2.3802265947332093e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71455,2022-07-04,2.370375404194888e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71456,2022-07-04,2.362056101478863e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71457,2022-07-04,2.352543728571605e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71458,2022-07-04,2.334318086108966e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,71459,2022-07-04,2.3101382623633253e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73478,2022-09-05,2.472726703800407e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73479,2022-09-05,2.153766984844785e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73480,2022-09-05,2.1422090101230077e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73481,2022-09-05,2.1335229465901266e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73482,2022-09-05,2.1153525383817977e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73483,2022-09-05,2.098608088037992e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,73484,2022-09-05,2.0653943017598416e-06,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,74594,2022-10-13,0.00041041957903912543,6.16519228060497e-05,1.0458923987570987,0.00010296055426297946,above_100x_mean_rv
ES/GLOBEX/B0/30min,M3_HARJ,75953,2022-11-24,8.545267907487557e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,75954,2022-11-24,7.490215884466643e-07,0.0,inf,inf,nonfinite_qlike
ES/GLOBEX/B0/30min,M3_HARJ,75955,2022-11-24,7.413782293406249e-07,0.0,inf,inf,nonfinite_qlike
